pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
B01_F01_119160,NODE_B01_F01_E_MZ,NODE_B01_F01_E_ESC6_TP,1,1,73.36036389,16,,,,RD Trains to Shady Grove/GR YL All Trains,
B01_F01_119161,NODE_B01_F01_E_ESC6_TP,NODE_B01_F01_E_ESC6_BT,4,0,34.74993199,17,,,,RD To Shady Grove this level,
B01_F01_119162,NODE_B01_F01_E_ESC6_BT,NODE_B01_F01_E_ESC8_BT,1,1,16.81587919,4,,,,,
B01_F01_119163,NODE_B01_F01_E_ESC8_TP,NODE_B01_F01_E_ESC9_TP,1,1,61.22714811,13,,,,GR YL All Trains,
B01_F01_119164,NODE_B01_F01_E_ESC9_TP,NODE_B01_F01_E_ESC9_BT,2,1,61.03559592,41,30,,,"GR Train to Branch Ave,Greenbelt/YL Trains to Huntington,Mt Vernon Sq",
B01_F01_119165,NODE_B01_F01_E_ESC9_BT,NODE_B01_F01_E_ESC9_TP,4,0,61.00561215,31,,,,Exit to Arena/Trains to Shady Grove,
B01_F01_119166,PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,NODE_B01_F01_E_ELE2_BT,1,1,89.02613272,19,,,,Elevator/RD All Trains,
B01_F01_119167,NODE_B01_F01_E_ELE2_BT,NODE_B01_F01_E_ELE2_TP,5,1,11.04985855,180,,,,,
B01_F01_119170,NODE_B01_F01_E_ESC8_TP,NODE_B01_F01_E_ESC7_BT,1,1,16.69910589,4,,,,Exit to Arena/Trains to Glenmont (Opposite Platform),
B01_F01_119171,NODE_B01_F01_E_ESC7_BT,NODE_B01_F01_E_ESC7_TP,4,0,34.74993189,17,,,,,
B01_F01_119173,NODE_B01_F01_E_ESC8_TP,NODE_B01_F01_E_ESC8_BT,4,0,61.00100388,31,,,,"GR Train to Branch Ave,Greenbelt/YL Trains to Huntington,Mt Vernon Sq",
B01_F01_119174,NODE_B01_F01_E_ESC8_BT,NODE_B01_F01_E_ESC8_TP,4,0,60.61648462,30,,,,Exit to Arena/Trains to Glenmont,
B01_F01_119175,NODE_B01_F01_E_ESC7_TP,NODE_B01_F01_E_MZ,1,1,73.39827487,16,,,,,
B01_F01_119176,NODE_B01_F01_E_MZ,NODE_B01_F01_E_ESC1_TP,1,1,75.98027099,17,,,,RD Trains to Glenmont/GR YL All Trains,
B01_F01_119177,NODE_B01_F01_E_ESC1_TP,NODE_B01_F01_E_ESC1_BT,4,0,34.7558373,17,,,,To Glenmont This Level/GR YL Trains Lower Platform,
B01_F01_119178,NODE_B01_F01_E_ESC1_BT,NODE_B01_F01_E_ESC3_TP,1,1,19.54584984,4,,,,,
B01_F01_119179,NODE_B01_F01_E_ESC3_TP,NODE_B01_F01_E_ESC2_BT,1,1,19.54147259,4,,,,"Exit to Arena,Chinatn,7th & F Sts,7th & H Sts",
B01_F01_119180,NODE_B01_F01_E_ESC2_BT,NODE_B01_F01_E_ESC2_TP,4,0,34.75616522,17,,,,,
B01_F01_119181,NODE_B01_F01_E_ESC2_TP,NODE_B01_F01_E_MZ,1,1,75.9228475,17,,,,,
B01_F01_119182,NODE_B01_F01_E_ESC3_TP,NODE_B01_F01_E_ESC3_BT,4,0,63.73189968,32,,,,Continue Down to GR YL All Trains,
B01_F01_119183,NODE_B01_F01_E_ESC3_BT,NODE_B01_F01_E_ESC3_TP,4,0,63.73204252,32,,,,Exit to Arena,
B01_F01_119184,NODE_B01_F01_E_ESC3_BT,PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,69.83168973,15,,,,GR Branch Ave/YL Huntington,
B01_F01_119185,NODE_B01_F01_E_ESC3_BT,PLF_B01_F01_GR_YL_GREENBELT_FORT_TOTTEN,1,1,69.68093363,15,,,,GR Greenbelt/YL Fort Totten,
B01_F01_119186,NODE_B01_F01_E_ESC8_BT,PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,11.78702203,3,,,,GR Branch Ave/YL Huntington,
B01_F01_119187,NODE_B01_F01_E_ESC8_BT,PLF_B01_F01_GR_YL_GREENBELT_FORT_TOTTEN,1,1,11.82413473,3,,,,GR Greenbelt/YL Fort Totten,
B01_F01_119188,NODE_B01_F01_E_ESC3_TP,PLF_B01_F01_RD_GLENMONT,1,1,459.1227026,100,,,,RD Trains to Glenmont,Transfer to Green/Yellow Lines
B01_F01_119189,NODE_B01_F01_E_ESC8_TP,PLF_B01_F01_RD_SHADY_GROVE,1,1,454.6360815,99,,,,RD Trains to Shady Grove,
B01_F01_119190,NODE_B01_F01_E_FG1_PAID,PLF_B01_F01_RD_GLENMONT,1,1,551.5877177,120,,,,RD Trains to Glenmont,Wheelchair Accessible Elevator Exit/Transfer to Green/Yellow Lines
B01_F01_119191,NODE_B01_F01_E_ESC3_TP,NODE_B01_F01_E_ESC4_TP,1,1,55.5563843,12,,,,GR YL All Trains,
B01_F01_119192,NODE_B01_F01_E_ESC4_TP,NODE_B01_F01_E_ESC4_BT,4,0,61.5131123,31,,,,,
B01_F01_119193,NODE_B01_F01_E_ESC4_BT,NODE_B01_F01_E_ESC4_TP,4,0,61.51399312,31,,,,Exit to Arena/Trains to Glenmont,
B01_F01_119194,NODE_B01_F01_E_ESC4_BT,PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,214.765228,47,,,,GR Branch Ave/YL Huntington,Exit/Transfer to Red Line Glenmont
B01_F01_119195,NODE_B01_F01_E_ESC4_BT,PLF_B01_F01_GR_YL_GREENBELT_FORT_TOTTEN,1,1,214.7628307,47,,,,GR Greenbelt/YL Fort Totten,Exit/Transfer to Red Line Glenmont
B01_F01_119196,NODE_B01_F01_E_ESC3_TP,NODE_B01_F01_E_ESC5_TP,1,1,138.9120217,30,,,,,
B01_F01_119197,NODE_B01_F01_E_ESC5_TP,NODE_B01_F01_E_ESC5_BT,2,1,63.05995455,42,30,,,,
B01_F01_119198,NODE_B01_F01_E_ESC5_BT,NODE_B01_F01_E_ESC5_TP,4,0,63.04944772,32,,,,,
B01_F01_119199,NODE_B01_F01_E_ESC5_BT,PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,298.1797588,65,,,,,Exit/Transfer to Red Line Glenmont
B01_F01_1191100,NODE_B01_F01_E_ESC5_BT,PLF_B01_F01_GR_YL_GREENBELT_FORT_TOTTEN,1,1,298.2908061,65,,,,,Exit/Transfer to Red Line Glenmont
B01_F01_1191103,NODE_B01_F01_E_ESC9_BT,PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,156.372272,34,,,,GR Branch Ave/YL Huntington,Exit to Arena/Transfer to Red Line Shady Grove
B01_F01_1191104,NODE_B01_F01_E_ESC9_BT,PLF_B01_F01_GR_YL_GREENBELT_FORT_TOTTEN,1,1,156.6688541,34,,,,GR Greenbelt/YL Fort Totten,Exit to Arena/Transfer to Red Line Shady Grove
B01_F01_1191105,PLF_B01_F01_RD_GLENMONT,PF_B01_1,1,1,130.0494634,28,,,,,
B01_F01_1191106,PLF_B01_F01_RD_SHADY_GROVE,PF_B01_2,1,1,130.2175139,28,,,,,
B01_F01_1191107,PLF_B01_F01_GR_YL_BRANCH_AVE_HUNTINGTON,PF_F01_C,1,1,27.82033213,6,,,,,
B01_F01_1191108,PLF_B01_F01_GR_YL_GREENBELT_FORT_TOTTEN,PF_F01_C,1,1,27.65384206,6,,,,,
B01_F01_1191109,PF_B01_2,NODE_B01_F01_E_ELE2_TP,1,1,352.7833789,77,,,,Exit/Transfer to Green/Yellow Lines,Red Line to Shady Grove
B01_F01_1191110,PF_B01_1,NODE_B01_F01_E_ELE1_TP,1,1,420.3520614,91,,,,Exit/Transfer to Green/Yellow Lines,Red Line to Glenmont
A15_118110,ENT_A15_W,NODE_A15_ESC1_BT,2,1,60.65623334,40,32,,,Shady Grove Station,
A15_118111,NODE_A15_ESC1_BT,ENT_A15_W,4,0,58.97792413,29,,,,,
A15_118112,NODE_A15_ESC1_BT,NODE_A15_MZ,1,1,87.89057777,19,,,,,West
A15_118113,ENT_A15_W_EL,NODE_A15_ELE1_TP,1,1,5.572171425,1,,,,Wheelchair Accessible Elevator,
A15_118114,NODE_A15_ELE1_TP,NODE_A15_ELE1_BT,5,1,6.47013781,180,,,,,
A15_118115,NODE_A15_ELE1_BT,NODE_A15_MZ,1,1,65.76455089,14,,,,,West/Wheelchair Accessible Elevator
A15_118116,ENT_A15_E,NODE_A15_MZ,1,1,159.1984366,35,,,,,East
A15_118117,NODE_A15_MZ,NODE_A15_FG_UNPAID,1,1,22.68872543,5,,,,,
A15_118118,NODE_A15_FG_UNPAID,NODE_A15_FG_PAID,6,0,5.999838486,5,,,,,
A15_118119,NODE_A15_FG_PAID,NODE_A15_FG_UNPAID,7,0,5.999838486,5,,,,,
A15_118120,NODE_A15_FG_PAID,NODE_A15_ELE2_BT,1,1,19.95972753,4,,,,Wheelchair Accessible Elevator,
A15_118121,NODE_A15_ELE2_BT,NODE_A15_ELE2_TP,5,1,5.966755393,180,,,,,
A15_118122,NODE_A15_ELE2_TP,PLF_A15_RD_SHADY_GROVE,1,1,93.23775413,20,,,,RD Shady Grove,Wheelchair Accessible Elevator
A15_118123,NODE_A15_FG_PAID,NODE_A15_ESC2_BT,1,1,48.56630562,11,,,,,
A15_118124,NODE_A15_ESC2_BT,NODE_A15_ESC2_TP,4,0,72.17311311,36,,,,,
A15_118125,NODE_A15_ESC2_TP,NODE_A15_ESC2_BT,4,0,69.18013728,35,,,,,
A15_118126,NODE_A15_ESC2_BT,NODE_A15_ESC2_TP,2,1,63.63300575,42,44,,,,
A15_118127,NODE_A15_ESC2_TP,PLF_A15_RD_SHADY_GROVE,1,1,14.32816864,3,,,,RD Shady Grove,
A15_118128,PLF_A15_RD_SHADY_GROVE,PF_A15_C,1,1,13.60960221,3,,,,,
A14_117110,ENT_A14_W,NODE_A14_MZ,1,1,31.17505714,7,,,,,WEST (Rockville Pike)/Rockville Town Center/Kiss & Ride
A14_117111,ENT_A14_E,NODE_A14_MZ,1,1,82.75012905,18,,,,,EAST (Stonestreet Ave)/Park & Ride/Kiss & Ride
A14_117112,NODE_A14_MZ,NODE_A14_FG_UNPAID,1,1,49.2559773,11,,,,Rockville Station,
A14_117113,NODE_A14_FG_UNPAID,NODE_A14_FG_PAID,6,0,6.000064295,5,,,,,
A14_117114,NODE_A14_FG_PAID,NODE_A14_FG_UNPAID,7,0,6.000064295,5,,,,,
A14_117115,NODE_A14_FG_PAID,NODE_A14_ELE_BT,1,1,24.17944795,5,,,,Wheelchair Accessible Elevator,
A14_117116,NODE_A14_ELE_BT,NODE_A14_ELE_TP,5,1,9.412528705,180,,,,,
A14_117117,NODE_A14_ELE_TP,PLF_A14_RD_GLENMONT,1,1,115.6796448,25,,,,RD To Shady Grove,Wheelchair Accessible Elevator
A14_117118,NODE_A14_ELE_TP,PLF_A14_RD_SHADY_GROVE,1,1,119.7717318,26,,,,RD To Glenmont,Wheelchair Accessible Elevator
A14_117119,NODE_A14_FG_PAID,NODE_A14_ESC_BT,1,1,63.42011111,14,,,,,
A14_117120,NODE_A14_ESC_BT,NODE_A14_ESC_TP,4,0,66.70174949,33,,,,,
A14_117121,NODE_A14_ESC_TP,NODE_A14_ESC_BT,4,0,66.7031633,33,,,,,
A14_117122,NODE_A14_ESC_TP,PLF_A14_RD_GLENMONT,1,1,9.736551089,2,,,,RD To Glenmont,
A14_117124,NODE_A14_ESC_TP,PLF_A14_RD_SHADY_GROVE,1,1,9.99550666,2,,,,RD To Shady Grove,
A14_117123,PLF_A14_RD_GLENMONT,PF_A14_C,1,1,43.90156309,10,,,,,
A14_117125,PLF_A14_RD_SHADY_GROVE,PF_A14_C,1,1,38.74676846,8,,,,,
A13_116110,ENT_A13_E,NODE_A13_MZ,1,1,83.67668811,18,,,,,East
A13_116111,ENT_A13_W,NODE_A13_MZ,1,1,28.8311634,6,,,,,West
A13_116112,NODE_A13_MZ,NODE_A13_FG_UNPAID,1,1,23.73515632,5,,,,,
A13_116113,NODE_A13_FG_UNPAID,NODE_A13_FG_PAID,6,0,6.016768965,5,,,,,
A13_116114,NODE_A13_FG_PAID,NODE_A13_FG_UNPAID,7,0,6.016768965,5,,,,,
A13_116115,NODE_A13_FG_PAID,NODE_A13_ELE_BT,1,1,21.82098528,5,,,,Wheelchair Accessible Elevator,
A13_116116,NODE_A13_ELE_BT,NODE_A13_ELE_TP,5,1,9.641310863,180,,,,,
A13_116117,NODE_A13_ELE_TP,PLF_A13_RD_GLENMONT,1,1,111.4479616,24,,,,RD to Glenmont,Wheelchair Accessible Elevator
A13_116118,NODE_A13_ELE_TP,PLF_A13_RD_SHADY_GROVE,1,1,115.674456,25,,,,RD to Shady Grove,Wheelchair Accessible Elevator
A13_116119,NODE_A13_FG_PAID,NODE_A13_ESC_BT,1,1,58.46169229,13,,,,,
A13_116120,NODE_A13_ESC_BT,NODE_A13_ESC_TP,4,0,69.29369588,35,,,,,
A13_116121,NODE_A13_ESC_TP,NODE_A13_ESC_BT,2,1,69.29017406,46,42,,,,
A13_116122,NODE_A13_ESC_TP,PLF_A13_RD_GLENMONT,1,1,12.84321024,3,,,,RD to Glenmont,
A13_116124,NODE_A13_ESC_TP,PLF_A13_RD_SHADY_GROVE,1,1,13.31285567,3,,,,RD to Shady Grove,
A13_116123,PLF_A13_RD_GLENMONT,PF_A13_C,1,1,124.4371444,27,,,,,
A13_116125,PLF_A13_RD_SHADY_GROVE,PF_A13_C,1,1,121.9713149,27,,,,,
A12_115110,ENT_A12_E,NODE_A12_MZ,1,1,17.18041605,4,,,,,Bethesda North Conference Center
A12_115111,NODE_A12_MZ,NODE_A12_FG_UNPAID,1,1,22.64423042,5,,,,,
A12_115112,NODE_A12_FG_UNPAID,NODE_A12_FG_PAID,6,0,6.031177255,5,,,,,
A12_115113,NODE_A12_FG_PAID,NODE_A12_FG_UNPAID,7,0,6.031177255,5,,,,,
A12_115118,NODE_A12_ELE_TP,NODE_A12_ELE_BT,5,1,6.285635964,180,,,,,
A12_115119,NODE_A12_ELE_BT,NODE_A12_ESC_BT,1,1,33.34835628,7,,,,,Wheelchair Accessible Elevator
A12_115120,NODE_A12_ESC_BT,PLF_A12_RD_GLENMONT,1,1,12.0269198,3,,,,RD to Glenmont,
A12_115122,NODE_A12_ESC_BT,PLF_A12_RD_SHADY_GROVE,1,1,11.84991383,3,,,,RD to Shady Grove,
A12_115125,NODE_A12_FG_PAID,NODE_A12_ESC_TP,1,1,26.39859719,6,,,,,
A12_115126,NODE_A12_ESC_TP,NODE_A12_ESC_BT,4,0,68.58906867,34,,,,,
A12_115127,NODE_A12_ESC_BT,NODE_A12_ESC_TP,4,0,68.50740989,34,,,,,
A12_115128,NODE_A12_ESC_TP,NODE_A12_ELE_TP,1,1,19.86325587,4,,,,Wheelchair Accessible Elevator,
A12_115121,PLF_A12_RD_GLENMONT,PF_A12_C,1,1,280.4892439,61,,,,,
A12_115123,PLF_A12_RD_SHADY_GROVE,PF_A12_C,1,1,280.9256747,61,,,,,
A11_114110,ENT_A11_T,NODE_A11_ESC1_BT,1,1,105.4095341,23,,,,,
A11_114111,NODE_A11_ESC1_BT,NODE_A11_ESC1_TP,4,0,39.43629057,20,,,,,
A11_114112,NODE_A11_ESC1_TP,NODE_A11_ESC1_BT,4,0,40.11075576,20,,,,,
A11_114113,NODE_A11_ESC1_TP,ENT_A11_W,1,1,12.99599428,3,,,,,
A11_114114,ENT_A11_W,NODE_A11_MZ,1,1,52.0426706,11,,,,Grosvenor-Strathmore Station,Rockville Pike Northbound
A11_114115,NODE_A11_MZ,NODE_A11_FG1_UNPAID,1,1,37.83668864,8,,,,Wheelchair Accessible,
A11_114116,NODE_A11_FG1_UNPAID,NODE_A11_FG1_PAID,6,0,6.000507697,5,,,,,
A11_114117,NODE_A11_FG1_PAID,NODE_A11_FG1_UNPAID,7,0,6.000507697,5,,,,,
A11_114118,NODE_A11_FG1_PAID,NODE_A11_ELE_TP,1,1,13.58577963,3,,,,,
A11_114119,NODE_A11_ELE_TP,NODE_A11_ELE_BT,5,1,7.83322071,180,,,,,
A11_114120,NODE_A11_ELE_BT,PLF_A11_RD_GLENMONT,1,1,203.7548712,44,,,,RD to Glenmont,Wheelchair Accessible Elevator
A11_114121,NODE_A11_ELE_BT,PLF_A11_RD_SHADY_GROVE,1,1,201.3618224,44,,,,RD to Shady Grove,Wheelchair Accessible Elevator
A11_114122,NODE_A11_MZ,NODE_A11_FG2_UNPAID,1,1,61.47884702,13,,,,,
A11_114123,NODE_A11_FG2_UNPAID,NODE_A11_FG2_PAID,6,0,6.000109596,5,,,,,
A11_114124,NODE_A11_FG2_PAID,NODE_A11_FG2_UNPAID,7,0,6.000109596,5,,,,,
A11_114125,NODE_A11_FG2_PAID,NODE_A11_ESC2_TP,1,1,107.4067709,23,,,,,
A11_114126,NODE_A11_ESC2_TP,NODE_A11_ESC2_BT,4,0,55.26249057,28,,,,,
A11_114127,NODE_A11_ESC2_BT,NODE_A11_ESC2_TP,4,0,55.26572017,28,,,,,
A11_114128,NODE_A11_ESC2_BT,PLF_A11_RD_GLENMONT,1,1,8.077711038,2,,,,RD to Glenmont,Exit
A11_114130,NODE_A11_ESC2_BT,PLF_A11_RD_SHADY_GROVE,1,1,8.088094842,2,,,,RD to Shady Grove,Exit
A11_114131,PLF_A11_RD_GLENMONT,PF_A11_C,1,1,105.7088862,23,,,,,
A11_114132,PLF_A11_RD_SHADY_GROVE,PF_A11_C,1,1,103.6076466,23,,,,,
A10_113110,ENT_A10_M,NODE_A10_ESC1_BT,4,0,230.6235878,115,,,,Medical Center Station,
A10_113111,NODE_A10_ESC1_BT,ENT_A10_M,4,0,231.0127403,116,,,,,
A10_113112,NODE_A10_ESC1_BT,NODE_A10_MZ,1,1,106.5621661,23,,,,,
A10_113113,ENT_A10_EL,NODE_A10_ELE1_TP,1,1,7.294059178,2,,,,Wheelchair Accessible Elevator,
A10_113114,NODE_A10_ELE1_TP,NODE_A10_ELE1_BT,5,1,10.35106116,180,,,,,
A10_113115,NODE_A10_ELE1_BT,NODE_A10_MZ,1,1,124.2206414,27,,,,,Wheelchair Accessible Elevator
A10_113116,NODE_A10_MZ,NODE_A10_FG_UNPAID,1,1,14.14666322,3,,,,,
A10_113117,NODE_A10_FG_UNPAID,NODE_A10_FG_PAID,6,0,6.000028801,5,,,,,
A10_113118,NODE_A10_FG_PAID,NODE_A10_FG_UNPAID,7,0,6.000028801,5,,,,,
A10_113119,NODE_A10_FG_PAID,NODE_A10_ELE2_TP,1,1,19.30274652,4,,,,Wheelchair Accessible Elevator,
A10_113120,NODE_A10_ELE2_TP,NODE_A10_ELE2_BT,5,1,5.537775895,180,,,,,
A10_113121,NODE_A10_ELE2_BT,PLF_A10_RD_GLENMONT,1,1,148.4907365,32,,,,RD to Glenmont via Washington,Wheelchair Accessible Elevator
A10_113122,NODE_A10_ELE2_BT,PLF_A10_RD_SHADY_GROVE,1,1,147.254389,32,,,,RD to Shady Grove,Wheelchair Accessible Elevator
A10_113123,NODE_A10_FG_PAID,NODE_A10_ESC2_TP,1,1,115.9042824,25,,,,,
A10_113124,NODE_A10_ESC2_TP,NODE_A10_ESC2_BT,4,0,52.9227297,26,,,,,
A10_113125,NODE_A10_ESC2_BT,NODE_A10_ESC2_TP,4,0,52.94058995,26,,,,,
A10_113126,NODE_A10_ESC2_BT,PLF_A10_RD_GLENMONT,1,1,8.51064611,2,,,,RD to Glenmont via Washington,
A10_113128,NODE_A10_ESC2_BT,PLF_A10_RD_SHADY_GROVE,1,1,7.898655845,2,,,,RD to Shady Grove,
A10_113129,PLF_A10_RD_GLENMONT,PF_A10_C,1,1,127.7237448,28,,,,,
A10_113130,PLF_A10_RD_SHADY_GROVE,PF_A10_C,1,1,128.1617376,28,,,,,
A09_112110,ENT_A09_N,NODE_A09_ESC1_BT,4,0,248.6612843,124,,,,,
A09_112111,NODE_A09_ESC1_BT,ENT_A09_N,4,0,244.2670171,122,,,,,
A09_112112,NODE_A09_ESC1_BT,NODE_A09_MZ,1,1,100.9865694,22,,,,,
A09_112113,ENT_A09_EL,NODE_A09_ELE1_TP,1,1,8.354162795,2,,,,Bethesda Station Elevator to Mezzanine,
A09_112114,NODE_A09_ELE1_TP,NODE_A09_ELE1_BT,5,1,10.94407456,180,,,,,
A09_112115,NODE_A09_ELE1_BT,NODE_A09_MZ,1,1,93.5364772,20,,,,,Wheelchair Accessible Elevator
A09_112116,NODE_A09_MZ,NODE_A09_FG_UNPAID,1,1,45.03415749,10,,,,,
A09_112117,NODE_A09_FG_UNPAID,NODE_A09_FG_PAID,6,0,6.072650827,5,,,,,
A09_112118,NODE_A09_FG_PAID,NODE_A09_FG_UNPAID,7,0,6.072650827,5,,,,,
A09_112119,NODE_A09_FG_PAID,NODE_A09_ELE2_TP,1,1,12.9075809,3,,,,Wheelchair Accessible Elevator,
A09_112120,NODE_A09_ELE2_TP,NODE_A09_ELE2_BT,5,1,7.444717229,180,,,,,
A09_112121,NODE_A09_ELE2_BT,PLF_A09_RD_GLENMONT,1,1,216.1995577,47,,,,RD to Glenmont,Wheelchair Accessible Elevator
A09_112122,NODE_A09_ELE2_BT,PLF_A09_RD_SHADY_GROVE,1,1,214.287825,47,,,,RD to Shady Grove,Wheelchair Accessible Elevator
A09_112123,NODE_A09_FG_PAID,NODE_A09_ESC2_TP,1,1,98.11023868,21,,,,,
A09_112124,NODE_A09_ESC2_TP,NODE_A09_ESC2_BT,2,1,30.94275087,21,22,,,,
A09_112125,NODE_A09_ESC2_BT,PLF_A09_RD_GLENMONT,1,1,88.18401941,19,,,,RD to Glenmont,
A09_112126,NODE_A09_ESC2_BT,PLF_A09_RD_SHADY_GROVE,1,1,88.35871596,19,,,,RD to Shady Grove,
A09_112127,NODE_A09_FG_PAID,NODE_A09_ESC3_TP,1,1,156.9442811,34,,,,,
A09_112128,NODE_A09_ESC3_TP,NODE_A09_ESC3_BT,4,0,52.58080471,26,,,,,
A09_112129,NODE_A09_ESC3_BT,NODE_A09_ESC3_TP,4,0,52.56391824,26,,,,,
A09_112130,NODE_A09_ESC3_BT,PLF_A09_RD_GLENMONT,1,1,10.59706356,2,,,,RD to Glenmont,
A09_112132,NODE_A09_ESC3_BT,PLF_A09_RD_SHADY_GROVE,1,1,10.19869847,2,,,,RD to Shady Grove,
A09_112133,PLF_A09_RD_GLENMONT,PF_A09_C,1,1,48.36486101,11,,,,,
A09_112134,PLF_A09_RD_SHADY_GROVE,PF_A09_C,1,1,50.66770075,11,,,,,
A08_111110,ENT_A08_NW,NODE_A08_N_ESC1_BT,2,1,49.62024992,33,28,,,,
A08_111111,NODE_A08_N_ESC1_BT,ENT_A08_NW,4,0,48.88059653,24,,,,,
A08_111112,NODE_A08_N_ESC1_BT,NODE_A08_N_ESC2_TP,1,1,38.61221316,8,,,,,
A08_111113,NODE_A08_N_ESC2_TP,NODE_A08_N_ESC2_BT,2,1,25.2618985,17,17,,,,
A08_111114,NODE_A08_N_ESC2_BT,NODE_A08_N_ESC4_TP,1,1,145.1724721,32,,,,To Trains,Exit Wisconsin & Western Ave
A08_111115,ENT_A08_NE,NODE_A08_N_ESC3_BT,4,0,75.03579434,38,,,,Friendship Heights Station,
A08_111116,NODE_A08_N_ESC3_BT,ENT_A08_NE,4,0,75.01207458,38,,,,,
A08_111117,ENT_A08_NE,NODE_A08_N_ESC3_BT,2,1,68.88343253,46,42,,,,
A08_111118,NODE_A08_N_ESC3_BT,NODE_A08_N_ESC4_TP,1,1,160.3067288,35,,,,To Trains,"Exit Western Ave & Military Rd/Chevy Chase,Metro Building,Buses and Parking"
A08_111119,NODE_A08_N_ESC4_TP,NODE_A08_N_ESC4_BT,4,0,153.9327486,77,,,,,
A08_111120,NODE_A08_N_ESC4_BT,NODE_A08_N_ESC4_TP,4,0,147.2358179,74,,,,,
A08_111121,NODE_A08_N_ESC4_BT,NODE_A08_N_MZ,1,1,58.53225128,13,,,,,
A08_111122,ENT_A08_E_EL,NODE_A08_N_ELE1_TP,1,1,7.207584823,2,,,,Wheelchair Accessible Elevator,
A08_111123,NODE_A08_N_ELE1_TP,NODE_A08_N_ELE1_BT,5,1,10.99052939,180,,,,,
A08_111124,NODE_A08_N_ELE1_BT,NODE_A08_N_MZ,1,1,62.77356718,14,,,,,Elevator to Street
A08_111125,NODE_A08_N_MZ,NODE_A08_N_FG_UNPAID,1,1,36.64207666,8,,,,,
A08_111126,NODE_A08_N_FG_UNPAID,NODE_A08_N_FG_PAID,6,0,3.287501916,5,,,,,
A08_111127,NODE_A08_N_FG_PAID,NODE_A08_N_FG_UNPAID,7,0,3.287501916,5,,,,,
A08_111128,NODE_A08_N_FG_PAID,NODE_A08_N_ESC5_TP,1,1,56.83654684,12,,,,,
A08_111129,NODE_A08_N_ESC5_TP,NODE_A08_N_ESC5_BT,2,1,29.70278047,20,,,,,
A08_111130,NODE_A08_N_ESC5_BT,PLF_A08_RD_GLENMONT,1,1,82.20872647,18,,,,RD to Glenmont,Western Ave
A08_111131,NODE_A08_N_ESC5_BT,PLF_A08_RD_SHADY_GROVE,1,1,88.80855882,19,,,,RD to Shady Grove,Western Ave
A08_111132,NODE_A08_N_FG_PAID,NODE_A08_N_ELE2_TP,1,1,66.7940565,15,,,,Wheelchair Accessible Elevator,
A08_111133,NODE_A08_N_ELE2_TP,NODE_A08_N_ELE2_BT,5,1,13.89080979,180,,,,,
A08_111134,NODE_A08_N_ELE2_BT,PLF_A08_RD_GLENMONT,1,1,151.7209533,33,,,,RD to Glenmont,Western Ave
A08_111135,NODE_A08_N_ELE2_BT,PLF_A08_RD_SHADY_GROVE,1,1,140.5561829,31,,,,RD to Shady Grove,Western Ave
A08_111136,NODE_A08_N_FG_PAID,NODE_A08_N_ESC6_TP,1,1,156.5618338,34,,,,,
A08_111137,NODE_A08_N_ESC6_TP,NODE_A08_N_ESC6_BT,4,0,43.8441862,22,,,,,
A08_111138,NODE_A08_N_ESC6_BT,NODE_A08_N_ESC6_TP,4,0,43.85904189,22,,,,,
A08_111139,NODE_A08_N_ESC6_BT,PLF_A08_RD_GLENMONT,1,1,11.20713402,2,,,,RD to Glenmont,Western Ave
A08_111140,NODE_A08_N_ESC6_BT,PLF_A08_RD_SHADY_GROVE,1,1,12.26912824,3,,,,RD to Shady Grove,Western Ave
A08_111141,ENT_A08_S_EL,NODE_A08_S_ELE1_TP,1,1,72.61669694,16,,,,Friendship Heights Station/Elevators to trains,
A08_111142,NODE_A08_S_ELE1_TP,NODE_A08_S_ELE1_BT,5,1,8.573664385,180,,,,,
A08_111143,NODE_A08_S_ELE1_BT,NODE_A08_S_MZ,1,1,121.3994651,26,,,,,Wheelchair Accessible Elevator
A08_111144,NODE_A08_S_MZ,NODE_A08_S_FG_UNPAID,1,1,24.44938709,5,,,,,Elevators to Street
A08_111145,NODE_A08_S_FG_UNPAID,NODE_A08_S_FG_PAID,6,0,3.298071286,5,,,,,
A08_111146,NODE_A08_S_FG_PAID,NODE_A08_S_FG_UNPAID,7,0,3.298071286,5,,,,,
A08_111147,NODE_A08_S_FG_PAID,NODE_A08_S_ESC1_TP,1,1,40.39869713,9,,,,,
A08_111148,NODE_A08_S_ESC1_TP,NODE_A08_S_ESC1_BT,2,1,28.19370141,19,23,,,,
A08_111149,NODE_A08_S_ESC1_BT,PLF_A08_RD_GLENMONT,1,1,301.9029241,66,,,,RD to Glenmont,Jenifer St
A08_111150,NODE_A08_S_ESC1_BT,PLF_A08_RD_SHADY_GROVE,1,1,308.0644167,67,,,,RD to Shady Grove,Jenifer St
